IDAluno,NomeDaEscola,DataPagamento,ValorRecebido,MetodoPagamento,AtrasoPagamento,NumeroCartaoCredito,NumeroTransacao,NomeBanco,TipoPagamento,DiaSemana,NumeroCheque
2531,Mousinho da Silveira,2023-02-06,1233,Check,No,,35784572,Millennium BCP,che,Monday,9624
2532,Mousinho da Silveira,2018-09-13,1056,Cash,No,,04150749,,cas,Thursday,
2533,Mousinho da Silveira,2019-12-15,1019,Cash,No,,81611556,,cas,Sunday,
2534,Mousinho da Silveira,2021-01-11,991,Credit Card,No,0475000458408922,70699064,Caixa Geral de Depósitos,cre,Monday,
2535,Mousinho da Silveira,2022-01-29,1147,Cash,No,,58036383,,cas,Saturday,
2536,Mousinho da Silveira,2020-11-04,1199,Cash,No,,24558170,,cas,Wednesday,
2537,Mousinho da Silveira,2021-07-09,1126,Credit Card,No,4244966390004539,80488672,Caixa Geral de Depósitos,cre,Friday,
2538,Mousinho da Silveira,2019-03-02,1208,Credit Card,No,6170998731709816,68813038,Caixa Geral de Depósitos,cre,Saturday,
2539,Mousinho da Silveira,2020-09-16,1517,Credit Card,No,8150164546625731,25361276,Caixa Geral de Depósitos,cre,Wednesday,
2540,Mousinho da Silveira,2020-10-17,1076,Credit Card,No,9579474508098971,73315716,Millennium BCP,cre,Saturday,
2541,Mousinho da Silveira,2023-08-05,1184,Credit Card,No,1447165044152644,58296945,Caixa Geral de Depósitos,cre,Saturday,
2542,Mousinho da Silveira,2019-01-24,1575,Check,No,,13780498,Caixa Geral de Depósitos,che,Thursday,8021
2543,Mousinho da Silveira,2019-05-04,921,Check,No,,83739652,Caixa Geral de Depósitos,che,Saturday,3844
2544,Mousinho da Silveira,2023-02-28,1386,Check,No,,74146440,Millennium BCP,che,Tuesday,8132
2545,Mousinho da Silveira,2022-06-21,1026,Credit Card,No,4255561832621384,15510954,Millennium BCP,cre,Tuesday,
2546,Mousinho da Silveira,2023-06-19,1543,Cash,No,,75056880,,cas,Monday,
2547,Mousinho da Silveira,2021-06-11,1180,Check,No,,20727126,Millennium BCP,che,Friday,4367
2548,Mousinho da Silveira,2020-04-20,933,Check,No,,93781326,Caixa Geral de Depósitos,che,Monday,3594
2549,Mousinho da Silveira,2021-02-10,1153,Credit Card,No,6277674695881946,87749294,Caixa Geral de Depósitos,cre,Wednesday,
2550,Mousinho da Silveira,2021-12-26,1525,Credit Card,No,3675726684905366,78320316,Millennium BCP,cre,Sunday,
2551,Mousinho da Silveira,2023-08-22,1111,Credit Card,No,9053403883331518,01664802,Millennium BCP,cre,Tuesday,
2552,Mousinho da Silveira,2020-12-15,1038,Check,Yes,,19388953,Millennium BCP,che,Tuesday,2807
2553,Mousinho da Silveira,2020-07-25,1182,Check,No,,97815734,Millennium BCP,che,Saturday,6202
2554,Mousinho da Silveira,2021-10-31,986,Credit Card,No,6086236504602622,47892251,Millennium BCP,cre,Sunday,
2555,Mousinho da Silveira,2023-06-15,1336,Check,Yes,,35062108,Caixa Geral de Depósitos,che,Thursday,1543
2556,Mousinho da Silveira,2019-01-06,1230,Cash,No,,97062981,,cas,Sunday,
2557,Mousinho da Silveira,2018-10-16,1477,Check,No,,52686650,Millennium BCP,che,Tuesday,7860
2558,Mousinho da Silveira,2021-09-05,995,Cash,No,,21407373,,cas,Sunday,
2559,Mousinho da Silveira,2018-11-19,1438,Check,No,,14390390,Millennium BCP,che,Monday,1428
2560,Mousinho da Silveira,2023-09-14,953,Cash,No,,62607024,,cas,Thursday,
2561,Mousinho da Silveira,2021-05-05,1192,Check,No,,79888921,Millennium BCP,che,Wednesday,3756
2562,Mousinho da Silveira,2021-03-03,1133,Check,No,,52293229,Caixa Geral de Depósitos,che,Wednesday,3861
2563,Mousinho da Silveira,2023-12-27,1235,Cash,Yes,,49384754,,cas,Wednesday,
2564,Mousinho da Silveira,2019-11-24,1556,Credit Card,No,6459478007924636,69837555,Millennium BCP,cre,Sunday,
2565,Mousinho da Silveira,2020-02-25,1244,Check,No,,75007709,Millennium BCP,che,Tuesday,4084
2566,Mousinho da Silveira,2019-03-25,1354,Credit Card,Yes,1359804333156964,01014601,Millennium BCP,cre,Monday,
2567,Mousinho da Silveira,2023-09-30,1113,Cash,No,,62260931,,cas,Saturday,
2568,Mousinho da Silveira,2020-10-03,1182,Credit Card,No,6331614082310171,71994574,Millennium BCP,cre,Saturday,
2569,Mousinho da Silveira,2020-06-15,1012,Check,No,,95081900,Caixa Geral de Depósitos,che,Monday,7767
2570,Mousinho da Silveira,2022-11-27,1351,Credit Card,No,2635951763524130,22867106,Caixa Geral de Depósitos,cre,Sunday,
2571,Mousinho da Silveira,2020-05-30,1333,Credit Card,No,9235777414905717,53227997,Caixa Geral de Depósitos,cre,Saturday,
2572,Mousinho da Silveira,2019-07-01,1303,Credit Card,No,7898916831715111,42412484,Caixa Geral de Depósitos,cre,Monday,
2573,Mousinho da Silveira,2023-07-22,1212,Cash,No,,13717419,,cas,Saturday,
2574,Mousinho da Silveira,2023-07-31,900,Check,No,,95450857,Millennium BCP,che,Monday,4146
2575,Mousinho da Silveira,2020-01-03,907,Credit Card,No,1761706130112738,31817203,Caixa Geral de Depósitos,cre,Friday,
2576,Mousinho da Silveira,2021-03-20,1501,Cash,No,,64001915,,cas,Saturday,
2577,Mousinho da Silveira,2020-03-18,1032,Cash,No,,78241164,,cas,Wednesday,
2578,Mousinho da Silveira,2019-09-26,1177,Check,No,,11475466,Millennium BCP,che,Thursday,5501
2579,Mousinho da Silveira,2023-09-06,1440,Credit Card,No,0642116846038951,59234665,Millennium BCP,cre,Wednesday,
2580,Mousinho da Silveira,2018-12-11,1407,Cash,No,,53316495,,cas,Tuesday,
2581,Mousinho da Silveira,2018-08-20,1340,Credit Card,No,4113713463107890,78695760,Millennium BCP,cre,Monday,
2582,Mousinho da Silveira,2021-09-15,1439,Credit Card,No,4154474733435973,69701685,Millennium BCP,cre,Wednesday,
2583,Mousinho da Silveira,2023-04-09,1271,Credit Card,Yes,7504093701185968,97409529,Millennium BCP,cre,Sunday,
2584,Mousinho da Silveira,2020-06-01,1572,Cash,Yes,,57928184,,cas,Monday,
2585,Mousinho da Silveira,2021-02-01,1056,Cash,No,,06399241,,cas,Monday,
2586,Mousinho da Silveira,2020-12-20,1550,Credit Card,Yes,5406278908806831,12179592,Millennium BCP,cre,Sunday,
2587,Mousinho da Silveira,2022-12-12,1064,Credit Card,No,1256772503856162,71413427,Caixa Geral de Depósitos,cre,Monday,
2588,Mousinho da Silveira,2019-08-22,1047,Credit Card,No,7374214209420793,74158719,Caixa Geral de Depósitos,cre,Thursday,
2589,Mousinho da Silveira,2019-05-21,1250,Credit Card,No,5925309558779936,42737957,Millennium BCP,cre,Tuesday,
2590,Mousinho da Silveira,2019-10-30,1433,Check,No,,61292135,Millennium BCP,che,Wednesday,2670
2591,Mousinho da Silveira,2022-04-13,1551,Credit Card,No,3010753502469484,12322232,Millennium BCP,cre,Wednesday,
2592,Mousinho da Silveira,2021-09-16,1395,Credit Card,No,5709439137085878,37921316,Millennium BCP,cre,Thursday,
2593,Mousinho da Silveira,2019-05-15,1284,Check,Yes,,09937151,Millennium BCP,che,Wednesday,2220
2594,Mousinho da Silveira,2023-10-09,1359,Check,No,,98838037,Caixa Geral de Depósitos,che,Monday,8170
2595,Mousinho da Silveira,2023-07-24,1136,Check,No,,33704946,Millennium BCP,che,Monday,6016
2596,Mousinho da Silveira,2023-04-22,1275,Cash,No,,77005355,,cas,Saturday,
2597,Mousinho da Silveira,2022-03-24,1419,Check,No,,34811808,Millennium BCP,che,Thursday,4806
2598,Mousinho da Silveira,2021-06-25,1229,Credit Card,No,2847798258753715,64153307,Millennium BCP,cre,Friday,
2599,Mousinho da Silveira,2020-09-19,1320,Cash,No,,70633119,,cas,Saturday,
2600,Mousinho da Silveira,2023-01-02,970,Check,No,,11955309,Millennium BCP,che,Monday,9029
2601,Mousinho da Silveira,2019-09-25,1016,Credit Card,No,0377917037930618,92004582,Millennium BCP,cre,Wednesday,
2602,Mousinho da Silveira,2021-04-03,1047,Credit Card,No,4742468473255065,29905367,Millennium BCP,cre,Saturday,
2603,Mousinho da Silveira,2019-04-22,924,Cash,No,,09578903,,cas,Monday,
2604,Mousinho da Silveira,2020-05-04,1228,Credit Card,No,8199684456578174,42054051,Caixa Geral de Depósitos,cre,Monday,
2605,Mousinho da Silveira,2023-10-04,1581,Cash,No,,40920167,,cas,Wednesday,
2606,Mousinho da Silveira,2023-01-23,1223,Check,No,,30013414,Millennium BCP,che,Monday,6719
2607,Mousinho da Silveira,2022-09-19,1544,Check,Yes,,70914465,Caixa Geral de Depósitos,che,Monday,9505
2608,Mousinho da Silveira,2020-01-10,905,Credit Card,Yes,4004645497683487,52560489,Millennium BCP,cre,Friday,
2609,Mousinho da Silveira,2023-05-27,1188,Cash,No,,57601380,,cas,Saturday,
2610,Mousinho da Silveira,2022-06-27,1381,Check,No,,11812165,Millennium BCP,che,Monday,7109
2611,Mousinho da Silveira,2018-12-01,1470,Check,No,,95904315,Millennium BCP,che,Saturday,8195
2612,Mousinho da Silveira,2023-06-13,972,Cash,No,,64776310,,cas,Tuesday,
2613,Mousinho da Silveira,2022-06-15,1134,Credit Card,No,1976702546168444,69645892,Caixa Geral de Depósitos,cre,Wednesday,
2614,Mousinho da Silveira,2022-05-31,1215,Credit Card,No,8328113724479297,59144894,Millennium BCP,cre,Tuesday,
2615,Mousinho da Silveira,2023-07-26,905,Check,No,,65846392,Caixa Geral de Depósitos,che,Wednesday,9243
2616,Mousinho da Silveira,2021-05-09,1473,Credit Card,No,7376764973780534,25191871,Caixa Geral de Depósitos,cre,Sunday,
2617,Mousinho da Silveira,2019-04-17,1451,Check,No,,76766609,Millennium BCP,che,Wednesday,2974
2618,Mousinho da Silveira,2021-12-14,1094,Cash,No,,42599317,,cas,Tuesday,
2619,Mousinho da Silveira,2021-01-08,1493,Cash,No,,08567591,,cas,Friday,
2620,Mousinho da Silveira,2018-09-23,1543,Cash,No,,63967044,,cas,Sunday,
2621,Mousinho da Silveira,2022-12-25,1356,Cash,No,,14057702,,cas,Sunday,
2622,Mousinho da Silveira,2020-08-17,918,Check,Yes,,54494099,Caixa Geral de Depósitos,che,Monday,8508
2623,Mousinho da Silveira,2023-02-19,1231,Credit Card,No,3744845557663354,20509530,Caixa Geral de Depósitos,cre,Sunday,
2624,Mousinho da Silveira,2019-06-25,1381,Check,No,,82769588,Caixa Geral de Depósitos,che,Tuesday,1986
2625,Mousinho da Silveira,2023-11-21,1468,Check,No,,26603669,Millennium BCP,che,Tuesday,4070
2626,Mousinho da Silveira,2022-12-11,1375,Cash,No,,44829435,,cas,Sunday,
2627,Mousinho da Silveira,2018-11-03,957,Cash,No,,61653777,,cas,Saturday,
2628,Mousinho da Silveira,2022-05-26,1438,Cash,No,,71649191,,cas,Thursday,
2629,Mousinho da Silveira,2020-10-06,1097,Check,No,,50725925,Millennium BCP,che,Tuesday,2623
2630,Mousinho da Silveira,2020-10-04,1520,Credit Card,No,9780798230700813,34902374,Millennium BCP,cre,Sunday,
2631,Mousinho da Silveira,2019-07-31,1342,Check,No,,24941801,Caixa Geral de Depósitos,che,Wednesday,6774
2632,Mousinho da Silveira,2023-09-02,1525,Check,No,,29464031,Millennium BCP,che,Saturday,9886
2633,Mousinho da Silveira,2019-06-15,1466,Cash,No,,14659511,,cas,Saturday,
2634,Mousinho da Silveira,2022-03-31,1048,Credit Card,No,3905966694239438,37542884,Caixa Geral de Depósitos,cre,Thursday,
2635,Mousinho da Silveira,2019-12-10,1385,Check,No,,48503027,Caixa Geral de Depósitos,che,Tuesday,3238
2636,Mousinho da Silveira,2022-06-01,981,Cash,No,,16250553,,cas,Wednesday,
2637,Mousinho da Silveira,2019-06-20,1334,Cash,No,,24483726,,cas,Thursday,
2638,Mousinho da Silveira,2023-12-07,1471,Check,No,,79388949,Millennium BCP,che,Thursday,3809
2639,Mousinho da Silveira,2023-05-18,1439,Cash,No,,87747869,,cas,Thursday,
2640,Mousinho da Silveira,2019-01-18,953,Cash,Yes,,62969652,,cas,Friday,
2641,Mousinho da Silveira,2023-04-06,1188,Credit Card,No,7318020404107191,29433702,Caixa Geral de Depósitos,cre,Thursday,
2642,Mousinho da Silveira,2020-08-16,1348,Check,No,,49635501,Millennium BCP,che,Sunday,7062
2643,Mousinho da Silveira,2019-10-03,964,Check,Yes,,15845673,Millennium BCP,che,Thursday,4586
2644,Mousinho da Silveira,2021-04-04,958,Check,Yes,,17493175,Caixa Geral de Depósitos,che,Sunday,1454
2645,Mousinho da Silveira,2023-01-29,1411,Credit Card,Yes,1737339701014926,21892240,Millennium BCP,cre,Sunday,
2646,Mousinho da Silveira,2020-11-29,979,Credit Card,No,5496602514358047,11800450,Millennium BCP,cre,Sunday,
2647,Mousinho da Silveira,2023-08-06,1223,Check,No,,11959602,Caixa Geral de Depósitos,che,Sunday,7655
2648,Mousinho da Silveira,2021-12-12,1095,Check,No,,77966054,Caixa Geral de Depósitos,che,Sunday,7160
2649,Mousinho da Silveira,2019-06-03,1224,Cash,No,,42246406,,cas,Monday,
2650,Mousinho da Silveira,2021-11-22,1169,Check,No,,86175418,Millennium BCP,che,Monday,9169
2651,Mousinho da Silveira,2022-12-09,1410,Credit Card,No,4881605801975570,82678650,Caixa Geral de Depósitos,cre,Friday,
2652,Mousinho da Silveira,2020-02-06,1196,Credit Card,No,4294267088050151,37862684,Caixa Geral de Depósitos,cre,Thursday,
2653,Mousinho da Silveira,2018-10-28,1200,Credit Card,No,6981420768170068,14365972,Millennium BCP,cre,Sunday,
2654,Mousinho da Silveira,2021-12-03,1566,Cash,No,,10541715,,cas,Friday,
2655,Mousinho da Silveira,2018-10-17,929,Cash,No,,17518007,,cas,Wednesday,
2656,Mousinho da Silveira,2023-09-12,1384,Check,No,,84557618,Caixa Geral de Depósitos,che,Tuesday,8916
2657,Mousinho da Silveira,2021-04-14,946,Cash,No,,21922834,,cas,Wednesday,
2658,Mousinho da Silveira,2021-11-13,1020,Cash,No,,92152725,,cas,Saturday,
2659,Mousinho da Silveira,2022-01-26,1396,Check,No,,67408912,Millennium BCP,che,Wednesday,6657
2660,Mousinho da Silveira,2021-11-27,1498,Cash,No,,76988012,,cas,Saturday,
2661,Mousinho da Silveira,2022-05-06,1069,Cash,No,,20836108,,cas,Friday,
2662,Mousinho da Silveira,2021-08-10,939,Credit Card,No,0162063703559591,51676166,Millennium BCP,cre,Tuesday,
2663,Mousinho da Silveira,2021-10-16,1315,Cash,No,,63602536,,cas,Saturday,
2664,Mousinho da Silveira,2021-06-17,1399,Credit Card,No,0922545080694097,87387183,Caixa Geral de Depósitos,cre,Thursday,
2665,Mousinho da Silveira,2023-08-01,1020,Credit Card,No,0665848439300460,35608970,Caixa Geral de Depósitos,cre,Tuesday,
2666,Mousinho da Silveira,2020-02-17,1478,Check,No,,59044790,Caixa Geral de Depósitos,che,Monday,4974
2667,Mousinho da Silveira,2018-11-27,1169,Cash,Yes,,78902764,,cas,Tuesday,
2668,Mousinho da Silveira,2020-08-24,1016,Credit Card,Yes,0501985754738808,42740628,Millennium BCP,cre,Monday,
2669,Mousinho da Silveira,2021-05-23,1233,Credit Card,No,5532052851550135,24711788,Caixa Geral de Depósitos,cre,Sunday,
2670,Mousinho da Silveira,2022-05-09,1253,Credit Card,No,1391841805141200,74045156,Millennium BCP,cre,Monday,
2671,Mousinho da Silveira,2019-10-17,1057,Cash,No,,92689947,,cas,Thursday,
2672,Mousinho da Silveira,2019-11-07,1423,Cash,No,,30925239,,cas,Thursday,
2673,Mousinho da Silveira,2018-11-08,1284,Credit Card,No,3607124137394912,58193669,Caixa Geral de Depósitos,cre,Thursday,
2674,Mousinho da Silveira,2023-06-17,1094,Cash,No,,65314594,,cas,Saturday,
2675,Mousinho da Silveira,2020-09-02,1330,Check,No,,50895146,Millennium BCP,che,Wednesday,2766
2676,Mousinho da Silveira,2021-07-29,1358,Check,No,,76330230,Caixa Geral de Depósitos,che,Thursday,3550
2677,Mousinho da Silveira,2023-02-15,1115,Credit Card,No,8831960250927040,04386668,Caixa Geral de Depósitos,cre,Wednesday,
2678,Mousinho da Silveira,2021-03-15,941,Cash,No,,60275789,,cas,Monday,
2679,Mousinho da Silveira,2020-12-05,1336,Credit Card,No,0537380882330970,19982477,Millennium BCP,cre,Saturday,
2680,Mousinho da Silveira,2022-02-13,1377,Cash,Yes,,62109863,,cas,Sunday,
2681,Mousinho da Silveira,2020-11-04,1371,Check,No,,28168960,Millennium BCP,che,Wednesday,7199
2682,Mousinho da Silveira,2022-12-05,1308,Check,No,,81279042,Caixa Geral de Depósitos,che,Monday,3815
2683,Mousinho da Silveira,2021-08-19,1588,Cash,No,,80681792,,cas,Thursday,
2684,Mousinho da Silveira,2019-06-18,1546,Cash,No,,99797031,,cas,Tuesday,
2685,Mousinho da Silveira,2018-10-24,1470,Credit Card,No,4809854487890483,34658672,Caixa Geral de Depósitos,cre,Wednesday,
2686,Mousinho da Silveira,2018-12-01,1087,Credit Card,No,8066640599743087,80378253,Caixa Geral de Depósitos,cre,Saturday,
2687,Mousinho da Silveira,2019-03-07,1029,Cash,No,,88704155,,cas,Thursday,
2688,Mousinho da Silveira,2021-04-23,1453,Check,Yes,,73142175,Caixa Geral de Depósitos,che,Friday,3253
2689,Mousinho da Silveira,2020-02-05,1392,Check,No,,43317827,Millennium BCP,che,Wednesday,1639
2690,Mousinho da Silveira,2020-07-21,1564,Check,No,,62084078,Caixa Geral de Depósitos,che,Tuesday,7569
2691,Mousinho da Silveira,2020-01-01,913,Credit Card,No,7466219978565255,42458667,Millennium BCP,cre,Wednesday,
2692,Mousinho da Silveira,2022-01-01,1082,Check,No,,72267940,Caixa Geral de Depósitos,che,Saturday,1384
2693,Mousinho da Silveira,2019-02-19,1221,Cash,No,,82738688,,cas,Tuesday,
2694,Mousinho da Silveira,2019-10-22,1142,Check,No,,38986225,Caixa Geral de Depósitos,che,Tuesday,7933
2695,Mousinho da Silveira,2022-03-22,1413,Check,No,,96610356,Caixa Geral de Depósitos,che,Tuesday,9146
2696,Mousinho da Silveira,2020-02-02,1556,Check,Yes,,43714926,Millennium BCP,che,Sunday,8881
2697,Mousinho da Silveira,2019-11-18,1541,Cash,Yes,,60012664,,cas,Monday,
2698,Mousinho da Silveira,2023-05-18,1299,Check,No,,96149091,Millennium BCP,che,Thursday,1769
2699,Mousinho da Silveira,2021-12-06,1008,Cash,No,,95454300,,cas,Monday,
2700,Mousinho da Silveira,2019-02-13,1385,Check,No,,62742052,Millennium BCP,che,Wednesday,6568
2701,Mousinho da Silveira,2022-04-24,1590,Check,No,,73073216,Caixa Geral de Depósitos,che,Sunday,7119
2702,Mousinho da Silveira,2023-03-09,1309,Check,No,,07086117,Millennium BCP,che,Thursday,4496
2703,Mousinho da Silveira,2022-05-02,1158,Credit Card,No,5006422764349465,26505347,Caixa Geral de Depósitos,cre,Monday,
2704,Mousinho da Silveira,2022-05-08,1169,Credit Card,Yes,6028595388755987,59204155,Millennium BCP,cre,Sunday,
2705,Mousinho da Silveira,2023-12-23,1442,Check,No,,23016430,Millennium BCP,che,Saturday,3193
2706,Mousinho da Silveira,2021-12-18,1406,Cash,No,,44332945,,cas,Saturday,
2707,Mousinho da Silveira,2022-05-22,1367,Check,No,,74047724,Caixa Geral de Depósitos,che,Sunday,5488
2708,Mousinho da Silveira,2023-09-14,1535,Cash,No,,83419067,,cas,Thursday,
2709,Mousinho da Silveira,2022-02-06,1574,Credit Card,Yes,9978442982993164,21282658,Caixa Geral de Depósitos,cre,Sunday,
2710,Mousinho da Silveira,2023-12-19,1518,Cash,No,,02489105,,cas,Tuesday,
2711,Mousinho da Silveira,2022-03-10,1272,Cash,No,,91584345,,cas,Thursday,
2712,Mousinho da Silveira,2023-08-02,1287,Cash,No,,23434407,,cas,Wednesday,
2713,Mousinho da Silveira,2022-06-17,927,Check,No,,63139594,Millennium BCP,che,Friday,6286
2714,Mousinho da Silveira,2023-10-24,1360,Check,No,,45907312,Millennium BCP,che,Tuesday,2201
2715,Mousinho da Silveira,2022-02-25,1003,Credit Card,No,4218154478893770,70507095,Millennium BCP,cre,Friday,
2716,Mousinho da Silveira,2022-02-28,1311,Credit Card,No,3276243265720798,04707893,Caixa Geral de Depósitos,cre,Monday,
2717,Mousinho da Silveira,2021-12-20,1429,Cash,No,,52399963,,cas,Monday,
2718,Mousinho da Silveira,2020-10-05,1479,Credit Card,No,4544198385792826,29016515,Caixa Geral de Depósitos,cre,Monday,
2719,Mousinho da Silveira,2019-07-06,1393,Cash,No,,87155333,,cas,Saturday,
2720,Mousinho da Silveira,2018-12-23,1563,Cash,No,,31347561,,cas,Sunday,
2721,Mousinho da Silveira,2022-01-14,1333,Check,Yes,,76502100,Millennium BCP,che,Friday,3810
2722,Mousinho da Silveira,2021-05-18,1441,Cash,No,,99587005,,cas,Tuesday,
2723,Mousinho da Silveira,2019-04-05,1551,Credit Card,No,3806319053769328,79274622,Caixa Geral de Depósitos,cre,Friday,
2724,Mousinho da Silveira,2023-09-09,1427,Check,No,,53115243,Caixa Geral de Depósitos,che,Saturday,3195
2725,Mousinho da Silveira,2023-05-26,1572,Credit Card,No,7931444941996459,62438409,Millennium BCP,cre,Friday,
2726,Mousinho da Silveira,2022-11-18,1404,Cash,No,,15736850,,cas,Friday,
2727,Mousinho da Silveira,2022-03-18,1355,Credit Card,No,1825110318672075,91445661,Caixa Geral de Depósitos,cre,Friday,
2728,Mousinho da Silveira,2023-02-06,1312,Check,No,,60150434,Millennium BCP,che,Monday,2329
2729,Mousinho da Silveira,2018-08-03,1089,Cash,No,,57647566,,cas,Friday,
2730,Mousinho da Silveira,2020-08-12,1368,Credit Card,No,9774105068590233,09462147,Millennium BCP,cre,Wednesday,
2731,Mousinho da Silveira,2023-06-05,1328,Credit Card,No,5373053428907816,29309615,Millennium BCP,cre,Monday,
2732,Mousinho da Silveira,2021-04-07,1014,Credit Card,No,1690367059041179,77963199,Caixa Geral de Depósitos,cre,Wednesday,
2733,Mousinho da Silveira,2020-11-22,1353,Credit Card,No,9608749612298308,78847798,Millennium BCP,cre,Sunday,
2734,Mousinho da Silveira,2020-01-07,1121,Cash,No,,68686274,,cas,Tuesday,
2735,Mousinho da Silveira,2023-09-29,1414,Credit Card,No,3009715475950133,67211567,Millennium BCP,cre,Friday,
2736,Mousinho da Silveira,2020-02-19,918,Check,No,,82464913,Caixa Geral de Depósitos,che,Wednesday,2306
2737,Mousinho da Silveira,2020-12-08,1233,Credit Card,No,2315963781319151,81369004,Caixa Geral de Depósitos,cre,Tuesday,
2738,Mousinho da Silveira,2021-11-29,949,Cash,No,,44940581,,cas,Monday,
2739,Mousinho da Silveira,2020-06-03,1000,Check,No,,94278911,Millennium BCP,che,Wednesday,8110
2740,Mousinho da Silveira,2023-01-04,1447,Check,Yes,,98606814,Caixa Geral de Depósitos,che,Wednesday,2322
2741,Mousinho da Silveira,2020-12-26,1554,Cash,No,,61177294,,cas,Saturday,
